,Location,Price,Type,No. Beds,No. Baths,Area,Latitude,Longitude,Region,Sub-region
2872.0,"Doniya, Shyampur, Dhaka",3800000,Apartment,3.0,2.0,1050.0,23.68094,90.43935,Shyampur,Doniya
2873.0,"Doniya, Shyampur, Dhaka",3500000,Apartment,2.0,2.0,950.0,23.68094,90.43935,Shyampur,Doniya
2874.0,"Doniya, Shyampur, Dhaka",3800000,Apartment,3.0,2.0,1050.0,23.68094,90.43935,Shyampur,Doniya
2875.0,"Doniya, Shyampur, Dhaka",3800000,Apartment,3.0,2.0,1050.0,23.68094,90.43935,Shyampur,Doniya
2876.0,"Section 12, Mirpur, Dhaka",11200000,Apartment,3.0,3.0,1720.0,23.81223,90.35967,Mirpur,Section 12
2877.0,"Block D, Niketan, Dhaka",25000000,Apartment,3.0,3.0,2121.0,23.77338,90.40971,Niketan,Block D
2878.0,"Section 12, Mirpur, Dhaka",8637500,Apartment,3.0,3.0,1425.0,23.81223,90.35967,Mirpur,Section 12
2879.0,"Section 12, Mirpur, Dhaka",8637500,Apartment,3.0,3.0,1425.0,23.81223,90.35967,Mirpur,Section 12
2880.0,"Section 12, Mirpur, Dhaka",3000000,Apartment,2.0,2.0,650.0,23.81223,90.35967,Mirpur,Section 12
2881.0,"Rajarbag, Bashabo, Dhaka",18000000,Plot,,,2880.0,23.74009,90.43418,Bashabo,Rajarbag
2882.0,"Matuail School Road, Demra, Dhaka",4500000,Plot,,,728.0,23.83209,90.42215,Demra,Matuail School Road
2883.0,"Matuail School Road, Demra, Dhaka",4000000,Plot,,,1456.0,23.83209,90.42215,Demra,Matuail School Road
2884.0,"Keraniganj, Dhaka",4000000,Plot,,,2375.0,23.644560000000002,90.34818,Keraniganj,
2885.0,"Chandrima Model Town, Mohammadpur, Dhaka",7250000,Apartment,3.0,3.0,1614.0,23.76427,90.36547,Mohammadpur,Chandrima Model Town
2886.0,"Road No 18, Banani, Dhaka",32900000,Apartment,4.0,4.0,2350.0,23.766289999999998,90.41775,Banani,Road No 18
2887.0,"Road No 18, Banani, Dhaka",32900000,Apartment,4.0,4.0,2350.0,23.766289999999998,90.41775,Banani,Road No 18
2888.0,"Chandrima Model Town, Mohammadpur, Dhaka",7250000,Apartment,3.0,3.0,1614.0,23.76427,90.36547,Mohammadpur,Chandrima Model Town
2889.0,"Amligola, Lalbagh, Dhaka",3550000,Apartment,2.0,2.0,650.0,23.721629999999998,90.38809,Lalbagh,Amligola
2890.0,"Amligola, Lalbagh, Dhaka",3550000,Apartment,2.0,2.0,650.0,23.721629999999998,90.38809,Lalbagh,Amligola
2891.0,"West Kazipara, Mirpur, Dhaka",5000000,Apartment,2.0,3.0,1083.0,23.800910000000002,90.37135,Mirpur,West Kazipara
2892.0,"Block J, Bashundhara R-A, Dhaka",80000000,Building,32.0,10.0,8050.0,23.668029999999998,90.43935,BashundharaR-A,Block J
2893.0,"Matikata, Cantonment, Dhaka",5520000,Apartment,3.0,3.0,1200.0,23.81934,90.39418,Cantonment,Matikata
2894.0,"Matikata, Cantonment, Dhaka",6240000,Apartment,3.0,3.0,1300.0,23.81934,90.39418,Cantonment,Matikata
2895.0,"Matikata, Cantonment, Dhaka",6240000,Apartment,3.0,3.0,1300.0,23.81934,90.39418,Cantonment,Matikata
2896.0,"Matikata, Cantonment, Dhaka",7000000,Apartment,3.0,3.0,1400.0,23.81934,90.39418,Cantonment,Matikata
2897.0,"Sector 12, Uttara, Dhaka",11900000,Apartment,3.0,3.0,1818.0,23.86846,90.3928,Uttara,Sector 12
2898.0,"Sector 12, Uttara, Dhaka",10500000,Apartment,3.0,3.0,1517.0,23.86846,90.3928,Uttara,Sector 12
2899.0,"Ati Bazar, Keraniganj, Dhaka",6500000,Plot,,,1620.0,23.73055,90.32904,Keraniganj,Ati Bazar
2900.0,"Block D, Aftab Nagar, Dhaka",11950000,Apartment,4.0,4.0,1950.0,23.81709,90.43238000000001,AftabNagar,Block D
2901.0,"Bochila, Mohammadpur, Dhaka",6000000,Apartment,3.0,3.0,1400.0,23.76427,90.36547,Mohammadpur,Bochila
2902.0,"Block D, Bashundhara R-A, Dhaka",17850000,Apartment,3.0,4.0,2100.0,23.81709,90.43238000000001,BashundharaR-A,Block D
2903.0,"Block D, Bashundhara R-A, Dhaka",17850000,Apartment,3.0,4.0,2100.0,23.81709,90.43238000000001,BashundharaR-A,Block D
2904.0,"Matikata Road, Cantonment, Dhaka",8500000,Apartment,3.0,3.0,1250.0,23.766289999999998,90.41775,Cantonment,Matikata Road
2905.0,"Golden Street, Shyamoli, Dhaka",9743000,Apartment,3.0,3.0,1185.0,23.7744,90.36135,Shyamoli,Golden Street
2906.0,"Golden Street, Shyamoli, Dhaka",9399800,Apartment,3.0,3.0,1141.0,23.7744,90.36135,Shyamoli,Golden Street
2907.0,"Golden Street, Shyamoli, Dhaka",9454400,Apartment,3.0,3.0,1148.0,23.7744,90.36135,Shyamoli,Golden Street
2908.0,"aziz Moholla, Mohammadpur, Dhaka",19686600,Apartment,4.0,3.0,2231.0,23.76427,90.36547,Mohammadpur,aziz Moholla
2909.0,"Mohammadia Housing Society, Mohammadpur, Dhaka",16560800,Apartment,3.0,3.0,2077.0,23.76427,90.36547,Mohammadpur,Mohammadia Housing Society
2910.0,"Golden Street, Shyamoli, Dhaka",9821000,Apartment,3.0,3.0,1195.0,23.7744,90.36135,Shyamoli,Golden Street
2911.0,"Golden Street, Shyamoli, Dhaka",9758600,Apartment,3.0,3.0,1187.0,23.7744,90.36135,Shyamoli,Golden Street
2912.0,"West Kazipara, Mirpur, Dhaka",6700000,Apartment,3.0,3.0,1300.0,23.800910000000002,90.37135,Mirpur,West Kazipara
2913.0,"West Kazipara, Mirpur, Dhaka",6800000,Apartment,3.0,3.0,1300.0,23.800910000000002,90.37135,Mirpur,West Kazipara
2914.0,"West Kazipara, Mirpur, Dhaka",6100000,Apartment,3.0,3.0,1300.0,23.800910000000002,90.37135,Mirpur,West Kazipara
2915.0,"Gulshan 2, Gulshan, Dhaka",27000000,Apartment,3.0,3.0,1975.0,23.790589999999998,90.42566,Gulshan,Gulshan 2
2916.0,"Sector 5, Uttara, Dhaka",15000000,Apartment,3.0,3.0,2150.0,23.86846,90.3928,Uttara,Sector 5
2917.0,"Allabdirtec Road 1, Cantonment, Dhaka",9000000,Apartment,3.0,3.0,2600.0,23.82479,90.36409,Cantonment,Allabdirtec Road 1
2918.0,"West Kazipara, Mirpur, Dhaka",6100000,Apartment,3.0,3.0,1300.0,23.800910000000002,90.37135,Mirpur,West Kazipara
2919.0,"South Banasree Project, Banasree, Dhaka",4200000,Apartment,3.0,2.0,950.0,23.76354,90.4318,Banasree,South Banasree Project
2920.0,"South Banasree Project, Banasree, Dhaka",4400000,Apartment,3.0,2.0,1050.0,23.76354,90.4318,Banasree,South Banasree Project
2921.0,"South Banasree Project, Banasree, Dhaka",4400000,Apartment,3.0,2.0,1050.0,23.76354,90.4318,Banasree,South Banasree Project
2922.0,"South Banasree Project, Banasree, Dhaka",4200000,Apartment,3.0,2.0,950.0,23.76354,90.4318,Banasree,South Banasree Project
2923.0,"South Banasree Project, Banasree, Dhaka",8800000,Apartment,6.0,4.0,2000.0,23.76354,90.4318,Banasree,South Banasree Project
2924.0,"Merul Badda, Badda, Dhaka",7995000,Apartment,3.0,4.0,1230.0,23.77153,90.4254,Badda,Merul Badda
2925.0,"New Eskaton Road, Eskaton, Dhaka",7500000,Apartment,3.0,2.0,1005.0,23.747510000000002,90.40013,Eskaton,New Eskaton Road
2926.0,"West Dhanmondi, Dhanmondi, Dhaka",9922400,Apartment,3.0,3.0,1208.0,23.75047,90.36678,Dhanmondi,West Dhanmondi
2927.0,"West Dhanmondi, Dhanmondi, Dhaka",10109600,Apartment,3.0,3.0,1232.0,23.75047,90.36678,Dhanmondi,West Dhanmondi
2928.0,"Section 1, Mirpur, Dhaka",75000000,Building,46.0,10.0,19200.0,23.81223,90.35967,Mirpur,Section 1
2929.0,"Block A, Lalmatia, Dhaka",20677000,Apartment,3.0,3.0,1798.0,23.75669,90.37316,Lalmatia,Block A
2930.0,"Block C, Bashundhara R-A, Dhaka",43000000,Apartment,5.0,4.0,3835.0,23.75596,90.37065,BashundharaR-A,Block C
2931.0,"Sector 3, Uttara, Dhaka",16390000,Apartment,3.0,3.0,1620.0,23.86846,90.3928,Uttara,Sector 3
2932.0,"Sector 3, Uttara, Dhaka",16390000,Apartment,3.0,3.0,1620.0,23.86846,90.3928,Uttara,Sector 3
2933.0,"Lake Circus Road, Kalabagan, Dhaka",9000000,Apartment,2.0,2.0,800.0,23.75261,90.38152,Kalabagan,Lake Circus Road
2934.0,"Block A, Lalmatia, Dhaka",18848500,Apartment,3.0,3.0,1639.0,23.75669,90.37316,Lalmatia,Block A
2935.0,"Block A, Lalmatia, Dhaka",18848500,Apartment,3.0,3.0,1639.0,23.75669,90.37316,Lalmatia,Block A
2936.0,"Pallabi, Mirpur, Dhaka",7900000,Apartment,3.0,3.0,1300.0,23.82566,90.37001,Mirpur,Pallabi
2937.0,"Pallabi, Mirpur, Dhaka",7900000,Apartment,3.0,3.0,1300.0,23.82566,90.37001,Mirpur,Pallabi
2938.0,"Pallabi, Mirpur, Dhaka",7900000,Apartment,3.0,3.0,1300.0,23.82566,90.37001,Mirpur,Pallabi
2939.0,"Shahjadpur, Badda, Dhaka",10500000,Apartment,6.0,6.0,2100.0,23.77153,90.4254,Badda,Shahjadpur
2940.0,"Pallabi, Mirpur, Dhaka",7900000,Apartment,3.0,3.0,1300.0,23.82566,90.37001,Mirpur,Pallabi
2941.0,"Pallabi, Mirpur, Dhaka",7900000,Apartment,3.0,3.0,1300.0,23.82566,90.37001,Mirpur,Pallabi
2942.0,"Pallabi, Mirpur, Dhaka",7900000,Apartment,3.0,3.0,1300.0,23.82566,90.37001,Mirpur,Pallabi
2943.0,"Sector 7, Uttara, Dhaka",32000000,Apartment,4.0,4.0,3214.0,23.86846,90.3928,Uttara,Sector 7
2944.0,"Pallabi, Mirpur, Dhaka",7900000,Apartment,3.0,3.0,1300.0,23.82566,90.37001,Mirpur,Pallabi
2945.0,"Section 6, Mirpur, Dhaka",39000000,Building,26.0,10.0,8425.0,23.81223,90.35967,Mirpur,Section 6
2946.0,"Ahmed Nagar, Mirpur, Dhaka",4500000,Apartment,3.0,3.0,1050.0,23.81223,90.35967,Mirpur,Ahmed Nagar
2947.0,"Pearl Street, Shyamoli, Dhaka",11360000,Apartment,3.0,3.0,1480.0,23.7747,90.36196,Shyamoli,Pearl Street
2948.0,"Pearl Street, Shyamoli, Dhaka",11850000,Apartment,3.0,3.0,1550.0,23.7747,90.36196,Shyamoli,Pearl Street
2949.0,"Jigatola, Hazaribag, Dhaka",6000000,Apartment,3.0,2.0,990.0,23.73926,90.37563,Hazaribag,Jigatola
2950.0,"Block K, Baridhara, Dhaka",21000000,Duplex,4.0,4.0,3375.0,23.8025,90.42285,Baridhara,Block K
2951.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1250.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2952.0,"Pearl Street, Shyamoli, Dhaka",11360000,Apartment,3.0,3.0,1480.0,23.7747,90.36196,Shyamoli,Pearl Street
2953.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1250.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2954.0,"Middle Monipur, Mirpur, Dhaka",4000000,Apartment,3.0,2.0,1120.0,23.81223,90.35967,Mirpur,Middle Monipur
2955.0,"South Banasree Project, Banasree, Dhaka",70000000,Plot,,,7020.0,23.76354,90.4318,Banasree,South Banasree Project
2956.0,"Lake Circus Road, Kalabagan, Dhaka",8000000,Apartment,3.0,2.0,1150.0,23.75261,90.38152,Kalabagan,Lake Circus Road
2957.0,"Central Road, Dhanmondi, Dhaka",19500000,Apartment,3.0,4.0,2330.0,23.74191,90.38891,Dhanmondi,Central Road
2958.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2959.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2960.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2961.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2962.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2963.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2964.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2965.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2966.0,"Road No 16, Banani, Dhaka",25000000,Apartment,3.0,4.0,2250.0,23.766289999999998,90.41775,Banani,Road No 16
2967.0,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",10700000,Apartment,3.0,3.0,1530.0,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
2968.0,"East Shewrapara, Mirpur, Dhaka",4300000,Apartment,3.0,2.0,1100.0,23.79255,90.3749,Mirpur,East Shewrapara
2969.0,"East Shewrapara, Mirpur, Dhaka",4300000,Apartment,3.0,2.0,1100.0,23.79255,90.3749,Mirpur,East Shewrapara
2970.0,"East Shewrapara, Mirpur, Dhaka",4000000,Apartment,3.0,2.0,1000.0,23.79255,90.3749,Mirpur,East Shewrapara
2971.0,"East Shewrapara, Mirpur, Dhaka",4300000,Apartment,3.0,2.0,1100.0,23.79255,90.3749,Mirpur,East Shewrapara
2972.0,"West Rampura, Rampura, Dhaka",22000000,Plot,,,2184.0,23.76748,90.42231,Rampura,West Rampura
2973.0,"Sector 5, Uttara, Dhaka",7000000,Apartment,2.0,2.0,1066.0,23.86846,90.3928,Uttara,Sector 5
2974.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2975.0,"South Keraniganj, Keraniganj, Dhaka",5000000,Apartment,3.0,3.0,1300.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2976.0,"Sector 5, Uttara, Dhaka",13875000,Apartment,3.0,4.0,1850.0,23.86846,90.3928,Uttara,Sector 5
2977.0,"Sector 5, Uttara, Dhaka",13875000,Apartment,3.0,4.0,1850.0,23.86846,90.3928,Uttara,Sector 5
2978.0,"Sector 5, Uttara, Dhaka",13875000,Apartment,3.0,4.0,1850.0,23.86846,90.3928,Uttara,Sector 5
2979.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2980.0,"South Keraniganj, Keraniganj, Dhaka",5000000,Apartment,3.0,3.0,1300.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2981.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2982.0,"South Keraniganj, Keraniganj, Dhaka",5000000,Apartment,3.0,3.0,1300.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2983.0,"South Keraniganj, Keraniganj, Dhaka",4800000,Apartment,3.0,3.0,1200.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2984.0,"South Keraniganj, Keraniganj, Dhaka",5000000,Apartment,3.0,3.0,1300.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2985.0,"Sector 7, Uttara, Dhaka",32170000,Apartment,4.0,4.0,3217.0,23.86846,90.3928,Uttara,Sector 7
2986.0,"South Keraniganj, Keraniganj, Dhaka",4200000,Apartment,2.0,2.0,1000.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2987.0,"South Keraniganj, Keraniganj, Dhaka",8000000,Apartment,4.0,4.0,2000.0,23.644560000000002,90.34818,Keraniganj,South Keraniganj
2988.0,"Sector 14, Uttara, Dhaka",11000000,Apartment,3.0,3.0,1450.0,23.86846,90.3928,Uttara,Sector 14
2989.0,"Sector 14, Uttara, Dhaka",11000000,Apartment,3.0,3.0,1450.0,23.86846,90.3928,Uttara,Sector 14
2990.0,"Salimuddin Market Road, Mirpur, Dhaka",13000000,Apartment,3.0,3.0,1200.0,23.81467,90.37306,Mirpur,Salimuddin Market Road
2991.0,"Sector 4, Uttara, Dhaka",24035500,Apartment,3.0,4.0,2285.0,23.86846,90.3928,Uttara,Sector 4
2992.0,"Block B, Bashundhara R-A, Dhaka",8500000,Apartment,3.0,4.0,1474.0,23.75729,90.36780999999999,BashundharaR-A,Block B
2993.0,"Sector 10, Uttara, Dhaka",9000000,Apartment,3.0,3.0,1500.0,23.86846,90.3928,Uttara,Sector 10
2994.0,"Sector 10, Uttara, Dhaka",9000000,Apartment,3.0,3.0,1500.0,23.86846,90.3928,Uttara,Sector 10
2995.0,"Sector 10, Uttara, Dhaka",9000000,Apartment,3.0,3.0,1500.0,23.86846,90.3928,Uttara,Sector 10
2996.0,"Sector 10, Uttara, Dhaka",9000000,Apartment,3.0,3.0,1500.0,23.86846,90.3928,Uttara,Sector 10
2997.0,"Sector 10, Uttara, Dhaka",9000000,Apartment,3.0,3.0,1500.0,23.86846,90.3928,Uttara,Sector 10
2998.0,"Salimuddin Market Road, Mirpur, Dhaka",13000000,Apartment,3.0,3.0,1200.0,23.81467,90.37306,Mirpur,Salimuddin Market Road
2999.0,"Sector 15, Uttara, Dhaka",27000000,Plot,,,2184.0,23.86846,90.3928,Uttara,Sector 15
3000.0,"Block E, Lalmatia, Dhaka",5500000,Apartment,2.0,2.0,650.0,23.81881,90.37801999999999,Lalmatia,Block E
3001.0,"Block I, Bashundhara R-A, Dhaka",14287500,Apartment,4.0,3.0,1905.0,23.668029999999998,90.43935,BashundharaR-A,Block I
3002.0,"Middle Paikpara, Mirpur, Dhaka",6300000,Apartment,4.0,4.0,1575.0,23.791929999999997,90.35733,Mirpur,Middle Paikpara
3003.0,"Middle Paikpara, Mirpur, Dhaka",6300000,Apartment,4.0,4.0,1575.0,23.791929999999997,90.35733,Mirpur,Middle Paikpara
3004.0,"Section 1, Mirpur, Dhaka",4000000,Apartment,2.0,2.0,875.0,23.81223,90.35967,Mirpur,Section 1
3005.0,"Section 1, Mirpur, Dhaka",4000000,Apartment,2.0,2.0,875.0,23.81223,90.35967,Mirpur,Section 1
3006.0,"Sector 10, Uttara, Dhaka",9000000,Apartment,3.0,3.0,1500.0,23.86846,90.3928,Uttara,Sector 10
3007.0,"Sector 10, Uttara, Dhaka",9000000,Apartment,3.0,3.0,1500.0,23.86846,90.3928,Uttara,Sector 10
3008.0,"Sector 10, Uttara, Dhaka",9000000,Apartment,3.0,3.0,1500.0,23.86846,90.3928,Uttara,Sector 10
3009.0,"Uttara, Dhaka",25000000,Plot,,,2184.0,23.86846,90.3928,Uttara,
3010.0,"Sector 15, Purbachal, Dhaka",28000000,Plot,,,3640.0,23.860329999999998,90.39784,Purbachal,Sector 15
3011.0,"Sector 9, Purbachal, Dhaka",31000000,Plot,,,3640.0,23.826529999999998,90.42905999999999,Purbachal,Sector 9
3012.0,"West Mollartek, Dakshin Khan, Dhaka",5200000,Apartment,3.0,2.0,1150.0,23.851589999999998,90.4151,DakshinKhan,West Mollartek
3013.0,"South Azampur, Dakshin Khan, Dhaka",4700000,Apartment,3.0,2.0,1010.0,23.851589999999998,90.4151,DakshinKhan,South Azampur
3014.0,"Aftab Nagar, Dhaka",13800000,Plot,,,1456.0,23.81604,90.42729,AftabNagar,
3015.0,"Block L, Bashundhara R-A, Dhaka",30000000,Plot,,,3640.0,23.668029999999998,90.43935,BashundharaR-A,Block L
3016.0,"Section 2, Mirpur, Dhaka",5500000,Apartment,3.0,3.0,1398.0,23.81223,90.35967,Mirpur,Section 2
3017.0,"Middle Paikpara, Mirpur, Dhaka",6300000,Apartment,4.0,4.0,1575.0,23.791929999999997,90.35733,Mirpur,Middle Paikpara
3018.0,"East Monipur, Mirpur, Dhaka",4000000,Apartment,2.0,2.0,920.0,23.81223,90.35967,Mirpur,East Monipur
3019.0,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",10700000,Apartment,3.0,3.0,1530.0,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
3020.0,"Block I, Bashundhara R-A, Dhaka",14287500,Apartment,4.0,3.0,1905.0,23.668029999999998,90.43935,BashundharaR-A,Block I
3021.0,"Block I, Bashundhara R-A, Dhaka",14287500,Apartment,4.0,3.0,1905.0,23.668029999999998,90.43935,BashundharaR-A,Block I
3022.0,"Road No 16, Banani, Dhaka",25000000,Apartment,3.0,4.0,2250.0,23.766289999999998,90.41775,Banani,Road No 16
3023.0,"East Monipur, Mirpur, Dhaka",4000000,Apartment,2.0,2.0,920.0,23.81223,90.35967,Mirpur,East Monipur
3024.0,"Sector 5, Uttara, Dhaka",9900000,Apartment,3.0,2.0,1225.0,23.86846,90.3928,Uttara,Sector 5
3025.0,"Sector 5, Uttara, Dhaka",18500000,Apartment,3.0,3.0,1809.0,23.86846,90.3928,Uttara,Sector 5
3026.0,"Green Road, Kalabagan, Dhaka",10000000,Apartment,2.0,2.0,1079.0,23.7544,90.38859000000001,Kalabagan,Green Road
3027.0,"Kamal Soroni Road, Agargaon, Dhaka",6700000,Apartment,3.0,2.0,1220.0,23.773229999999998,90.37154,Agargaon,Kamal Soroni Road
3028.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3029.0,"Road No 16, Dhanmondi, Dhaka",35000000,Apartment,3.0,4.0,2500.0,23.766289999999998,90.41775,Dhanmondi,Road No 16
3030.0,"West Agargaon, Agargaon, Dhaka",6000000,Apartment,3.0,3.0,1050.0,23.773229999999998,90.37154,Agargaon,West Agargaon
3031.0,"West Agargaon, Agargaon, Dhaka",8000000,Apartment,3.0,3.0,1550.0,23.773229999999998,90.37154,Agargaon,West Agargaon
3032.0,"West Agargaon, Agargaon, Dhaka",8000000,Apartment,3.0,3.0,1550.0,23.773229999999998,90.37154,Agargaon,West Agargaon
3033.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3034.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3035.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3036.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3037.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3038.0,"Block C, Lalmatia, Dhaka",13700000,Apartment,3.0,3.0,1370.0,23.75596,90.37065,Lalmatia,Block C
3039.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3040.0,"Baitul Aman Housing Society, Adabor, Dhaka",7900000,Apartment,3.0,3.0,1350.0,23.7766,90.36276,Adabor,Baitul Aman Housing Society
3041.0,"Mansurabad Housing Society, Adabor, Dhaka",9800000,Apartment,3.0,3.0,1480.0,23.7766,90.36276,Adabor,Mansurabad Housing Society
3042.0,"Sector 5, Uttara, Dhaka",19400000,Apartment,3.0,3.0,1760.0,23.86846,90.3928,Uttara,Sector 5
3043.0,"Sector 3, Uttara, Dhaka",16390000,Apartment,3.0,3.0,1620.0,23.86846,90.3928,Uttara,Sector 3
3044.0,"Sector 3, Uttara, Dhaka",16390000,Apartment,3.0,3.0,1620.0,23.86846,90.3928,Uttara,Sector 3
3045.0,"Block N, Aftab Nagar, Dhaka",16000000,Plot,,,2184.0,23.81604,90.42729,AftabNagar,Block N
3046.0,"Section 1, Mirpur, Dhaka",6500000,Apartment,3.0,2.0,944.0,23.81223,90.35967,Mirpur,Section 1
3047.0,"Kahektuli, Bangshal, Dhaka",4500000,Apartment,2.0,2.0,730.0,23.71753,90.40474,Bangshal,Kahektuli
3048.0,"Madartek, Bashabo, Dhaka",3055000,Apartment,2.0,2.0,1300.0,23.74009,90.43418,Bashabo,Madartek
3049.0,"Madartek, Bashabo, Dhaka",1645000,Apartment,2.0,2.0,700.0,23.74009,90.43418,Bashabo,Madartek
3050.0,"Madartek, Bashabo, Dhaka",1410000,Apartment,2.0,1.0,600.0,23.74009,90.43418,Bashabo,Madartek
3051.0,"Pallabi, Mirpur, Dhaka",3500000,Apartment,3.0,3.0,1000.0,23.82566,90.37001,Mirpur,Pallabi
3052.0,"Sector 15, Uttara, Dhaka",23000000,Plot,,,2184.0,23.86846,90.3928,Uttara,Sector 15
3053.0,"PC Culture Housing, Mohammadpur, Dhaka",4000000,Apartment,3.0,2.0,1100.0,23.76427,90.36547,Mohammadpur,PC Culture Housing
3054.0,"Block F, Bashundhara R-A, Dhaka",70000000,Building,18.0,10.0,9120.0,23.75625,90.36915,BashundharaR-A,Block F
3055.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3056.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3057.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3058.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3060.0,"Section 12, Mirpur, Dhaka",4730000,Apartment,3.0,2.0,1075.0,23.81223,90.35967,Mirpur,Section 12
3061.0,"Pallabi, Mirpur, Dhaka",11500000,Apartment,3.0,3.0,1554.0,23.82566,90.37001,Mirpur,Pallabi
3062.0,"Mridha Bari, Kuril, Dhaka",2500000,Apartment,2.0,1.0,500.0,23.71044,90.44309,Kuril,Mridha Bari
3063.0,"Mridha Bari, Kuril, Dhaka",3000000,Apartment,2.0,1.0,600.0,23.71044,90.44309,Kuril,Mridha Bari
3064.0,"Dhaka Housing Main Road, Shyamoli, Dhaka",5300000,Apartment,3.0,2.0,1150.0,23.77395,90.35933,Shyamoli,Dhaka Housing Main Road
3065.0,"Uttar Badda, Badda, Dhaka",5000000,Apartment,3.0,3.0,1210.0,23.81501,90.43623000000001,Badda,Uttar Badda
3066.0,"Donia, Jatra Bari, Dhaka",4700000,Apartment,3.0,3.0,1150.0,23.71667,90.42181,JatraBari,Donia
3067.0,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",10826400,Apartment,3.0,3.0,1388.0,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
3068.0,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",10826400,Apartment,3.0,3.0,1388.0,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
3069.0,"Nurer Chala, Badda, Dhaka",3825000,Apartment,3.0,2.0,850.0,23.81501,90.43623000000001,Badda,Nurer Chala
3071.0,"West Agargaon, Agargaon, Dhaka",8000000,Apartment,3.0,3.0,1550.0,23.773229999999998,90.37154,Agargaon,West Agargaon
